customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.PaperlessBilling,account.Charges.Monthly,account.Charges.Total,account.Cuentas_Diarias,internet.InternetService_Fiber optic,internet.InternetService_No,account.Contract_One year,account.Contract_Two year,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,PaymentMethod,Contract
8404-GFGCZ,0,Male,0,1,0,-1.1552834925186746,1,1,0,0,1,0,1,0,0,0.0278619390838584,-0.8954399857654812,0.027861939083858752,False,False,False,False,False,True,False,Electronic check,Month-to-month
8404-VIOMB,0,Female,0,0,0,1.369379058123207,0,0,1,1,1,1,1,1,1,-0.07516947492644105,0.8191291908442999,-0.07516947492644059,False,False,False,True,False,False,False,Otro,Two year
8404-VLQFB,0,Female,0,1,1,-0.7073594915983407,1,1,0,0,0,0,0,0,1,-1.3132082400502028,-0.8315787582960975,-1.3132082400502023,False,True,False,False,False,True,False,Electronic check,Month-to-month
8405-IGQFX,0,Female,0,0,0,1.247217966963116,1,0,0,0,1,1,1,0,1,0.8404806721650927,1.5605812038670719,0.8404806721650928,True,False,True,False,True,False,False,Credit card (automatic),One year
8406-LNMHF,0,Male,1,1,0,1.0843365120829946,1,0,1,1,1,0,0,0,1,0.6045054981415035,1.1574061936916225,0.6045054981415037,True,False,True,False,True,False,False,Credit card (automatic),One year
8409-WQJUX,0,Female,0,0,0,-0.30015585439803716,0,0,0,0,1,1,1,1,0,-0.3510277769540174,-0.3779103630852702,-0.35102777695401693,False,False,True,False,False,True,False,Electronic check,One year
8410-BGQXN,0,Male,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,-1.5076384890696393,-0.9645733491123027,-1.5076384890696388,False,True,False,False,False,False,True,Mailed check,Month-to-month
8413-VONUO,1,Male,0,0,0,-1.2367242199587352,1,0,0,1,0,0,1,1,0,1.0266019361836989,-0.9319699314267245,1.0266019361836989,True,False,False,False,False,True,False,Electronic check,Month-to-month
8413-YNHNV,0,Male,0,0,0,1.4915401492832983,1,1,1,1,1,1,1,1,0,0.8604222361670865,1.7834226960590285,0.8604222361670868,False,False,False,True,False,False,True,Mailed check,Two year
8414-MYSHR,1,Male,1,0,0,-1.1145631287986442,1,0,0,0,0,0,1,1,1,0.8853491911695783,-0.8073578160641862,0.8853491911695786,True,False,False,False,False,True,False,Electronic check,Month-to-month
8414-OOEEL,0,Male,0,0,1,1.369379058123207,1,0,0,1,1,1,1,1,1,0.4898415051300408,1.2866507296996086,0.489841505130041,False,False,False,True,True,False,False,Credit card (automatic),Two year
8417-FMLZI,1,Male,0,1,1,-1.0738427650786138,1,0,0,1,0,0,0,1,1,0.6244470621434968,-0.7950929309267156,0.6244470621434968,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8417-GSODA,0,Male,0,1,1,-0.1779947632379461,1,1,0,0,0,0,1,1,0,0.9119379431722362,0.12724407872781668,0.9119379431722362,True,False,True,False,False,False,False,Otro,One year
8421-WZOOW,0,Female,1,1,1,1.002895784642934,1,0,0,1,1,1,1,0,1,1.0149693571825356,1.4504840065269358,1.014969357182536,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8429-XIBUM,1,Male,0,0,0,-0.4223169455581282,1,1,1,0,0,0,1,1,1,1.2160467942026365,0.01648510700975942,1.2160467942026365,True,False,False,False,False,False,False,Otro,Month-to-month
8430-TWCBX,0,Female,0,1,0,0.6771328748826912,1,0,0,0,0,0,0,0,0,-1.46443176706532,-0.5504570025552251,-1.4644317670653195,False,True,True,False,True,False,False,Credit card (automatic),One year
8433-WPJTV,0,Female,1,1,1,1.3286586944031769,1,1,0,0,1,1,1,1,1,1.300798441211109,1.9797490948422807,1.300798441211109,True,False,True,False,False,False,False,Otro,One year
8433-WXGNA,1,Male,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,1,0.36354493311741554,-0.9223080255090769,0.3635449331174158,True,False,False,False,False,True,False,Electronic check,Month-to-month
8434-PNQZX,0,Female,0,0,0,0.3920903288424788,1,1,0,0,1,1,1,1,1,0.45494376812655235,0.4825066239417802,0.4549437681265527,False,False,False,True,True,False,False,Credit card (automatic),Two year
8434-VGEQQ,0,Male,0,1,1,1.1657772395230555,1,0,0,0,0,0,0,0,0,-1.4694171580658184,-0.4296170011468368,-1.469417158065818,False,True,False,True,True,False,False,Credit card (automatic),Two year
8436-BJUMM,1,Male,0,1,1,-0.2594354906780068,1,1,0,0,0,0,1,0,1,0.6310942501441613,-0.09226648242860382,0.6310942501441614,True,False,False,False,False,True,False,Electronic check,Month-to-month
8439-LTUGF,0,Male,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,1,-1.4876969250676457,-0.9181609060741048,-1.4876969250676455,False,True,False,False,True,False,False,Credit card (automatic),Month-to-month
8441-SHIPE,0,Female,0,0,0,1.4100994218432374,1,1,0,0,0,0,0,0,1,-1.3015756610490399,-0.21590799537019123,-1.3015756610490394,False,True,False,True,False,False,False,Otro,Two year
8443-WVPSS,1,Male,0,1,0,-0.9109613101984924,1,0,0,1,0,1,1,1,1,1.1661928841976528,-0.5686116796561932,1.166192884197653,True,False,False,False,False,True,False,Electronic check,Month-to-month
8443-ZRDBZ,1,Male,0,0,0,-1.1552834925186746,1,1,0,0,0,0,0,0,1,0.37517751211857825,-0.8650866009648346,0.3751775121185783,True,False,False,False,False,True,False,Electronic check,Month-to-month
8444-WRIDW,1,Female,1,0,0,1.369379058123207,1,1,0,1,0,0,0,0,1,0.5214156481331973,1.2991141471504555,0.5214156481331974,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8445-DNBAE,0,Male,0,0,1,-1.2774445836787656,1,1,0,0,0,0,0,0,1,-0.4889569279678058,-0.9836986286342218,-0.4889569279678055,False,False,False,False,False,True,False,Electronic check,Month-to-month
8450-JOVAH,1,Male,0,1,1,-1.2367242199587352,1,1,1,0,0,0,0,0,0,-0.2679379269457112,-0.9556835133022296,-0.2679379269457109,False,False,False,False,False,False,True,Mailed check,Month-to-month
8450-LUGUK,0,Female,0,1,1,0.18848851024232702,1,1,0,0,0,0,0,0,1,-1.3514295710540236,-0.6255463353033364,-1.3514295710540234,False,True,False,True,False,False,False,Otro,Two year
8450-UYIBU,0,Female,1,0,0,0.10704778280226633,0,0,0,0,1,0,1,0,1,-0.8279635160016948,-0.37285881866713944,-0.8279635160016944,False,False,False,False,False,True,False,Electronic check,Month-to-month
8454-AATJP,0,Female,0,0,0,1.6137012404433893,1,1,1,1,1,1,1,1,0,1.6713791722481544,2.7023625972402323,1.6713791722481546,True,False,False,True,True,False,False,Credit card (automatic),Two year
8455-HIRAQ,0,Female,0,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,0,-0.6750781919864114,-0.8428509818666865,-0.6750781919864112,False,False,False,False,False,False,True,Mailed check,Month-to-month
8456-QDAVC,0,Male,0,0,0,-0.5444780367182193,1,0,0,0,0,0,1,0,1,0.46325275312738295,-0.3461672520909894,0.4632527531273833,True,False,False,False,False,False,False,Otro,Month-to-month
8457-XIGKN,0,Male,0,0,0,-0.5037576729981889,1,0,0,0,0,0,0,0,1,-1.5009913010689746,-0.8486525372464612,-1.5009913010689742,False,True,False,False,True,False,False,Credit card (automatic),Month-to-month
8461-EFQYM,0,Female,0,0,0,0.22920887396235737,1,1,0,0,0,0,0,0,1,-1.3464441800535252,-0.6023621729301679,-1.3464441800535247,False,True,True,False,False,True,False,Electronic check,One year
8464-EETCQ,0,Male,0,0,0,1.002895784642934,1,0,0,0,0,0,0,0,0,-1.5275800530716328,-0.5229713067255698,-1.5275800530716321,False,True,False,True,True,False,False,Credit card (automatic),Two year
8465-SBRXP,0,Male,0,1,1,0.22920887396235737,1,1,0,0,1,1,1,0,1,1.001674981181207,0.5896478957272021,1.0016749811812071,True,False,False,True,False,False,False,Otro,Two year
8466-PZBLH,0,Male,0,1,1,1.4100994218432374,1,1,1,0,0,1,1,1,0,1.3240635992134344,2.0320954481358373,1.3240635992134344,True,False,False,True,False,False,False,Otro,Two year
8467-WYNSR,0,Male,0,0,0,-0.4223169455581282,1,0,1,0,0,1,0,0,0,-0.32111543095102724,-0.45291145924965864,-0.32111543095102696,False,False,False,False,False,False,True,Mailed check,Month-to-month
8468-EHYJA,0,Female,0,1,0,1.002895784642934,1,1,1,0,0,0,1,1,1,1.1595456961969886,1.4194247290565067,1.1595456961969888,True,False,False,False,False,True,False,Electronic check,Month-to-month
8468-FZTOE,0,Female,0,1,1,1.6137012404433893,1,0,1,1,1,1,0,1,1,0.31867641411292996,1.3048715842383685,0.31867641411293013,False,False,False,True,False,True,False,Electronic check,Two year
8469-SNFFH,0,Male,0,1,0,1.5322605130033284,1,1,1,1,1,1,1,0,0,0.48651791112970877,1.433476405014364,0.4865179111297091,False,False,True,False,False,False,False,Otro,One year
8473-VUVJN,1,Male,1,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,0.2954112561106046,-0.9732867117549302,0.29541125611060476,True,False,False,False,False,True,False,Electronic check,Month-to-month
8474-UMLNT,0,Female,0,0,0,-0.7888002190384014,1,0,1,1,0,1,0,1,0,0.10098100709116792,-0.6341935205081717,0.10098100709116808,False,False,False,False,False,False,False,Otro,Month-to-month
8480-PPONV,0,Male,0,1,1,1.2064976032430856,1,1,1,1,1,1,1,1,0,1.6879971422498155,2.152670739793057,1.6879971422498157,True,False,False,True,False,False,False,Otro,Two year
8481-YYXWG,1,Female,0,0,0,-1.1145631287986442,1,0,0,1,0,1,0,1,1,0.8172155141627669,-0.8020856801867483,0.817215514162767,True,False,False,False,False,True,False,Electronic check,Month-to-month
8485-GJCDN,1,Female,1,0,0,-1.1145631287986442,1,0,0,0,0,0,0,0,1,0.142525932095321,-0.8652630741322802,0.14252593209532144,True,False,False,False,False,False,True,Mailed check,Month-to-month
8486-AYEQH,0,Female,0,0,0,-0.055833672077855064,1,1,0,0,0,0,0,0,1,0.37517751211857825,-0.022912527622475094,0.3751775121185783,True,False,False,False,False,True,False,Electronic check,Month-to-month
8490-BXHEO,0,Male,1,0,0,-0.5851984004382496,1,1,0,1,0,0,0,0,1,0.5247392421335293,-0.38298396664933176,0.5247392421335297,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8495-LJDFO,0,Female,1,0,0,1.2879383306831464,1,1,1,0,1,1,1,1,1,1.4686399382278874,2.1316042554292363,1.4686399382278876,True,False,False,False,False,False,False,Otro,Month-to-month
8495-PRWFH,0,Female,1,0,0,0.3920903288424788,1,1,0,0,1,0,0,0,0,-0.3028356639492,0.06265489944271976,-0.3028356639491996,False,False,False,False,False,True,False,Electronic check,Month-to-month
8496-DMZUK,0,Male,0,0,0,-0.0965540357978854,1,1,1,1,1,0,0,0,0,0.8521132511662559,0.23864276567786422,0.8521132511662561,True,False,True,False,False,False,False,Otro,One year
8496-EJAUI,1,Male,0,0,0,-0.5444780367182193,1,0,0,1,0,0,0,0,1,0.3020584441112687,-0.37731476614514126,0.302058444111269,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8498-XXGWA,0,Female,0,1,0,1.3286586944031769,1,0,1,0,1,0,0,0,1,-0.3194536339508612,0.6147512037963415,-0.3194536339508608,False,False,False,False,False,False,True,Mailed check,Month-to-month
8499-BRXTD,0,Male,0,0,0,-0.5851984004382496,1,0,0,0,0,0,0,0,0,-1.4843733310673135,-0.8284904778657992,-1.484373331067313,False,True,True,False,False,False,True,Mailed check,One year
8510-AWCXC,1,Female,1,0,0,-0.7888002190384014,1,1,1,0,0,0,1,1,1,1.1977670272008092,-0.4286684578718167,1.1977670272008094,True,False,False,False,False,True,False,Electronic check,Month-to-month
8510-BBWMU,0,Female,0,0,0,0.35136996512244845,1,0,0,0,0,0,0,0,1,-1.4960059100684764,-0.6497672775352477,-1.496005910068476,False,True,True,False,False,False,True,Mailed check,One year
8510-TMWYB,0,Female,0,1,1,0.880734693482843,1,1,0,1,1,0,0,0,1,-0.16490651293541178,0.4264984524237264,-0.16490651293541153,False,False,False,True,False,False,False,Otro,Two year
8512-WIWYV,0,Male,0,0,0,-0.015113308357824713,1,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.6936429187914149,-1.4760643460664824,False,True,True,False,True,False,False,Credit card (automatic),One year
8513-OLYGY,0,Male,0,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,0,1.6963061272506461,2.6702224216191985,1.6963061272506463,True,False,False,True,True,False,False,Credit card (automatic),Two year
8514-VZHEB,0,Male,0,1,1,1.0843365120829946,1,0,0,0,0,0,0,0,0,-1.504314895069307,-0.49936802057971813,-1.5043148950693066,False,True,False,True,False,False,True,Mailed check,Two year
8515-OCTJS,1,Female,0,0,0,-0.30015585439803716,1,1,0,0,0,0,0,0,0,-1.329826210051864,-0.7004371357380713,-1.3298262100518636,False,True,False,True,True,False,False,Credit card (automatic),Two year
8519-IMDHU,1,Male,1,1,0,-0.7073594915983407,1,1,0,0,0,0,0,1,1,0.6925807391503077,-0.4121461575697205,0.6925807391503078,True,False,False,False,False,False,False,Otro,Month-to-month
8519-QJGJD,1,Female,0,0,0,-0.748079855318371,1,0,0,0,1,0,0,0,0,0.35191235411625243,-0.5531482183587707,0.3519123541162525,True,False,False,False,False,True,False,Electronic check,Month-to-month
8532-UEFWH,0,Male,0,1,1,0.7992939660427822,1,1,0,0,0,0,0,0,0,-1.2965902700485417,-0.41201380269413634,-1.296590270048541,False,True,False,True,False,False,True,Mailed check,Two year
8535-SFUTN,0,Male,0,0,0,1.1657772395230555,1,1,1,0,1,0,1,1,1,1.3855500882195813,1.7737387309954498,1.3855500882195813,True,False,False,False,False,True,False,Electronic check,Month-to-month
8540-ZQGEA,0,Female,0,1,0,0.880734693482843,1,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.5194197842307267,-1.486035128067479,False,True,False,True,True,False,False,Credit card (automatic),Two year
8541-QVFKM,0,Female,0,0,0,-0.9924020376385531,1,1,0,0,0,0,0,0,1,0.29042586511010604,-0.7268639925630528,0.2904258651101065,True,False,False,False,False,True,False,Electronic check,Month-to-month
8543-MSDMF,0,Male,0,0,0,-1.1960038562387048,1,0,1,0,1,0,1,1,1,0.4200460311230638,-0.9148299750385687,0.420046031123064,False,False,False,False,False,True,False,Electronic check,Month-to-month
8544-GOQSH,0,Female,0,0,0,-0.748079855318371,1,0,0,1,0,1,0,0,1,0.5081212721318681,-0.5150520733364476,0.5081212721318685,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8544-JNBOX,0,Male,0,0,0,1.6137012404433893,1,0,0,0,0,0,0,0,1,-1.461108173064988,-0.33465237791516267,-1.4611081730649873,False,True,False,True,False,False,True,Mailed check,Two year
8547-NSBBO,0,Male,0,0,0,0.10704778280226633,1,1,1,1,1,1,0,0,1,1.0631614701873533,0.49574211150020164,1.0631614701873535,True,False,False,False,False,False,True,Mailed check,Month-to-month
8548-AWOFC,0,Male,0,1,0,1.369379058123207,1,1,0,0,0,1,0,1,0,-0.030300955921955676,0.8756888410106214,-0.030300955921955346,False,False,False,False,False,True,False,Electronic check,Month-to-month
8550-XSXUQ,0,Male,0,1,0,0.6364125111626608,1,1,0,1,1,0,0,1,1,0.19237984210030468,0.5032863394085019,0.19237984210030495,False,False,True,False,True,False,False,Credit card (automatic),One year
8552-OBVRU,0,Female,1,1,1,0.6364125111626608,1,0,1,0,1,1,1,1,1,1.3207400052131024,1.2301572569710795,1.3207400052131026,True,False,False,False,False,True,False,Electronic check,Month-to-month
8559-CIZFV,1,Male,0,1,1,-0.46303730927815856,1,1,1,1,0,1,1,0,0,0.4233696251233959,-0.2888575909630243,0.4233696251233963,False,False,True,False,False,False,True,Mailed check,One year
8559-WNQZS,0,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4727407520661506,-0.9967576430251978,-1.4727407520661502,False,True,False,True,False,False,True,Mailed check,Two year
8561-NMTBD,0,Female,0,1,1,1.4100994218432374,1,1,0,1,1,1,1,1,1,1.5816421342391835,2.25387810132312,1.5816421342391835,True,False,True,False,True,False,False,Credit card (automatic),One year
8562-GHPPI,0,Female,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4943441130683104,-0.9970444119222968,-1.4943441130683097,False,True,False,False,True,False,False,Credit card (automatic),Month-to-month
8563-IIOXK,1,Male,0,1,1,-1.0331224013585834,1,0,1,0,0,0,0,0,1,-0.4989277099688025,-0.8596159327740204,-0.498927709968802,False,False,True,False,False,True,False,Electronic check,One year
8563-OYMQY,0,Male,0,0,0,-0.62591876415828,1,0,0,1,1,0,0,1,1,0.8703930181680831,-0.2945047323212841,0.8703930181680833,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8564-LDKFL,0,Male,0,1,0,0.3106496014024181,1,1,0,1,1,0,1,1,1,1.3705939152180862,0.8377691691557435,1.3705939152180862,True,False,True,False,False,False,False,Otro,One year
8565-CLBZW,1,Male,0,0,0,-0.3408762181180675,1,1,0,0,1,0,1,0,1,0.8338334841644282,-0.05059675576550671,0.8338334841644282,True,False,False,False,False,False,True,Mailed check,Month-to-month
8565-HBFNN,0,Male,0,1,0,1.4915401492832983,1,1,1,1,1,1,0,1,1,1.4104770432220732,2.222399700080008,1.410477043222073,True,False,True,False,True,False,False,Credit card (automatic),One year
8565-WUXZU,0,Male,1,1,0,1.6137012404433893,1,0,1,1,0,1,0,0,1,0.6659919871476498,1.703811238395123,0.6659919871476501,True,False,False,True,True,False,False,Credit card (automatic),Two year
8566-YPRGL,0,Female,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.504314895069307,-0.997176766797881,-1.5043148950693066,False,True,False,False,False,False,True,Mailed check,Month-to-month
8570-KLJYJ,0,Female,0,0,0,0.14776814652229667,1,1,1,0,0,0,0,0,0,-0.3427187919531868,-0.17039997731515197,-0.3427187919531864,False,False,True,False,False,False,True,Mailed check,One year
8571-ZCMCX,0,Female,0,1,1,0.5956921474426305,0,0,1,1,1,0,1,1,1,-0.1582593249347472,0.21570125390993364,-0.1582593249347469,False,False,False,True,True,False,False,Credit card (automatic),Two year
8573-CGOCC,0,Male,0,0,0,-0.6666391278783103,1,0,0,0,0,0,0,0,0,-1.4960059100684764,-0.8756749910115718,-1.496005910068476,False,True,False,False,True,False,False,Credit card (automatic),Month-to-month
8573-JGCZW,0,Male,0,0,0,-0.62591876415828,1,0,0,0,0,0,0,0,1,-1.4993295040688086,-0.8506819786720858,-1.4993295040688084,False,True,True,False,False,False,False,Otro,One year
8577-QSOCG,0,Female,0,1,1,0.22920887396235737,1,0,0,0,0,0,0,0,1,-1.481049737066981,-0.6766353172788433,-1.4810497370669808,False,True,False,True,False,False,True,Mailed check,Two year
8580-AECUZ,1,Male,1,0,0,-1.2774445836787656,1,0,0,0,0,0,1,0,1,0.47654712912871167,-0.9708822648484837,0.47654712912871167,True,False,False,False,False,True,False,Electronic check,Month-to-month
8580-QVLOC,1,Female,1,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,0,0.9202469281730669,1.8355484578932784,0.9202469281730669,False,False,False,True,True,False,False,Credit card (automatic),Two year
8582-KRHPJ,0,Male,0,0,0,0.7178532386027215,0,0,1,1,0,0,0,0,1,-0.9891578250178088,-0.21941539957317285,-0.9891578250178084,False,False,False,False,False,False,True,Mailed check,Month-to-month
8584-KMVXD,0,Female,0,0,0,-0.9924020376385531,1,0,0,1,0,0,0,0,0,0.36022133911708304,-0.7695043216471007,0.3602213391170835,True,False,False,False,False,True,False,Electronic check,Month-to-month
8587-XYZSF,0,Male,0,0,0,1.4100994218432374,1,0,0,0,0,1,0,0,0,-0.47233895796614456,0.4325205992628083,-0.4723389579661443,False,False,False,True,False,False,False,Otro,Two year
8590-OHDIW,0,Female,0,1,1,0.22920887396235737,1,0,0,0,0,0,0,0,0,-1.477726143066649,-0.675179413647417,-1.4777261430666484,False,True,True,False,False,False,True,Mailed check,One year
8590-YFFQO,0,Male,0,1,0,1.5322605130033284,1,0,1,1,1,1,0,0,0,0.006258578081699082,0.9898008029101452,0.006258578081699318,False,False,False,True,True,False,False,Credit card (automatic),Two year
8591-NXRCV,0,Female,0,0,0,0.35136996512244845,1,1,1,0,1,1,0,1,1,0.32864719611392706,0.3577621537036576,0.3286471961139275,False,False,False,False,False,False,False,Otro,Month-to-month
8591-TKMZH,0,Male,0,1,1,1.0843365120829946,1,1,1,1,0,1,1,1,1,1.5400972092350305,1.8862624343879633,1.5400972092350307,True,False,False,True,False,False,True,Mailed check,Two year
8592-PLTMQ,0,Female,0,0,0,1.2879383306831464,1,1,0,0,0,0,0,0,0,-1.33148800705203,-0.28102659415762493,-1.3314880070520299,False,True,True,False,False,False,True,Mailed check,One year
8593-WHYHV,1,Male,0,0,0,-1.1960038562387048,1,1,0,0,0,0,0,1,1,0.682609957149311,-0.8889545968618547,0.6826099571493113,True,False,False,False,False,True,False,Electronic check,Month-to-month
8595-SIZNC,0,Female,1,1,0,-0.4223169455581282,1,1,0,0,0,0,0,0,0,-1.3015756610490399,-0.7636586479754646,-1.3015756610490394,False,True,True,False,False,False,False,Otro,One year
8597-CTXVJ,0,Male,0,0,1,1.5322605130033284,1,1,1,1,0,1,0,0,0,0.006258578081699082,1.002264220360992,0.006258578081699318,False,False,True,False,False,False,False,Otro,One year
8597-CWYHH,0,Male,0,0,0,0.43281069256250915,1,1,0,0,0,0,1,1,0,0.9833952141793793,0.7242307450504181,0.9833952141793796,True,False,True,False,False,False,True,Mailed check,One year
8601-QACRS,1,Female,0,0,0,-1.1145631287986442,1,1,0,0,0,0,0,0,1,-0.47067716096597834,-0.8955061632032733,-0.4706771609659779,False,False,False,False,False,False,True,Mailed check,Month-to-month
8603-IJWDN,1,Male,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,1,1,0.7258166791536301,-0.9675733929588783,0.7258166791536301,True,False,False,False,False,True,False,Electronic check,Month-to-month
8605-ITULD,0,Female,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.502653098069141,-0.9971547076519502,-1.5026530980691402,False,True,False,False,False,False,True,Mailed check,Month-to-month
8606-CIQUL,0,Male,1,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,1.6946443302504801,2.69978167716634,1.6946443302504803,True,False,False,True,True,False,False,Credit card (automatic),Two year
8606-OEGQZ,0,Female,0,0,1,-0.5851984004382496,1,1,0,0,0,0,0,0,0,-1.3115464430500368,-0.8051960197629773,-1.3115464430500363,False,True,False,True,True,False,False,Credit card (automatic),Two year
8608-OZTLB,0,Male,0,1,1,0.22920887396235737,1,0,1,1,1,1,1,0,0,0.3087056321119333,0.23054705912129644,0.3087056321119336,False,False,True,False,False,True,False,Electronic check,One year
8610-WFCJF,1,Female,0,1,1,0.6771328748826912,1,1,0,0,0,0,1,1,1,1.0249401391835322,1.1046186574794516,1.0249401391835324,True,False,False,False,False,True,False,Electronic check,Month-to-month
8610-ZIKJJ,0,Female,0,1,1,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-1.477726143066649,-0.9917060986070668,-1.4777261430666484,False,True,True,False,False,False,True,Mailed check,One year
8612-GXIDD,0,Male,0,1,1,-0.8295205827584317,1,1,0,0,0,0,0,0,1,-1.3082228490497045,-0.8676895801846575,-1.3082228490497039,False,True,False,True,False,False,False,Otro,Two year
8614-VGMMV,1,Female,0,0,0,-0.7073594915983407,1,1,0,0,0,0,0,0,1,-0.520531070970962,-0.7059739813666775,-0.5205310709709616,False,False,False,False,False,True,False,Electronic check,Month-to-month
8617-ENBDS,0,Male,0,0,0,-1.1960038562387048,1,0,0,0,1,0,0,0,1,0.2937494591104381,-0.9032048051330884,0.29374945911043837,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8619-IJNDK,0,Female,0,1,1,1.5729808767233588,1,0,1,1,1,1,0,0,0,-0.023653767921291324,0.9764109013302086,-0.023653767921291143,False,False,False,True,True,False,False,Credit card (automatic),Two year
8620-RJPZN,0,Female,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.46443176706532,-0.9966473472955443,-1.4644317670653195,False,True,False,False,False,True,False,Electronic check,Month-to-month
8621-MNIHH,1,Female,1,1,0,0.06632741908223598,1,1,0,1,1,0,0,1,1,0.9800716201790471,0.4137482660757806,0.9800716201790473,True,False,False,False,False,True,False,Electronic check,Month-to-month
8622-ZLFKO,0,Female,0,1,0,-1.0738427650786138,1,1,0,1,0,0,0,1,1,0.8637458301674186,-0.7797838836508081,0.8637458301674187,True,False,False,False,False,True,False,Electronic check,Month-to-month
8623-TMRBY,1,Male,1,1,1,0.758573602322752,1,1,0,1,1,0,0,0,1,0.6460504231456565,0.8233866060089257,0.6460504231456566,True,False,False,False,False,True,False,Electronic check,Month-to-month
8623-ULFNQ,0,Female,1,0,0,-0.2594354906780068,1,1,0,0,0,1,0,1,1,0.042818112085353605,-0.2767691789929993,0.04281811208535398,False,False,False,False,False,True,False,Electronic check,Month-to-month
8624-GIOUT,1,Female,0,0,0,0.6771328748826912,1,1,1,1,0,0,0,0,1,-0.16656830993557784,0.288783204378351,-0.16656830993557747,False,False,False,False,True,False,False,Credit card (automatic),Month-to-month
8625-AZYZY,1,Male,0,1,0,-0.3408762181180675,1,1,0,1,1,0,1,1,1,1.325725396213601,0.11590567771943547,1.3257253962136013,True,False,False,False,False,True,False,Electronic check,Month-to-month
8626-PTQGE,0,Male,0,0,0,1.4915401492832983,0,0,1,1,0,1,1,1,1,-0.15659752793458118,0.8369088624644462,-0.15659752793458095,False,False,False,True,False,False,False,Otro,Two year
8626-XHBIE,0,Male,0,0,1,0.9621754209229036,1,1,0,0,0,0,0,0,1,-1.328164413051698,-0.3774471210207255,-1.3281644130516974,False,True,False,True,False,False,True,Mailed check,Two year
8627-EHGIP,1,Male,0,0,0,0.47353105628253944,0,0,0,1,1,0,1,1,1,-0.35933676195484804,0.0422060711649586,-0.35933676195484776,False,False,True,False,False,False,True,Mailed check,One year
8627-ZYGSZ,0,Male,0,1,0,0.5956921474426305,1,1,0,1,0,0,0,0,1,0.46989994112804756,0.6046922332519411,0.46989994112804795,True,False,True,False,False,True,False,Electronic check,One year
8628-MFKAX,0,Female,1,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1,1.7278802702538025,2.6459132428035645,1.7278802702538025,True,False,False,True,True,False,False,Credit card (automatic),Two year
8630-FJLIB,0,Female,0,0,0,-0.5851984004382496,1,0,0,0,0,0,0,0,1,0.16745288709781284,-0.4668087211860012,0.1674528870978132,True,False,False,False,False,True,False,Electronic check,Month-to-month
8630-QSGXK,0,Male,0,1,0,0.758573602322752,1,1,0,0,0,1,1,1,1,0.3469269631157543,0.7153850275322062,0.34692696311575466,False,False,False,True,False,False,False,Otro,Two year
8631-NBHFZ,1,Male,1,1,1,1.369379058123207,1,1,1,1,1,1,1,0,0,0.48651791112970877,1.2683416385771256,0.4865179111297091,False,False,False,True,True,False,False,Credit card (automatic),Two year
8631-WUXGY,0,Female,0,0,1,0.5549717837226001,1,0,0,1,1,0,1,1,1,1.1645310871974868,0.9315646576530906,1.164531087197487,True,False,False,False,False,True,False,Electronic check,Month-to-month
8631-XVRZL,0,Male,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,1,-1.4827115340671475,-0.9335581899337352,-1.4827115340671468,False,True,True,False,False,False,True,Mailed check,One year
8634-CILSZ,1,Male,0,0,0,1.4915401492832983,1,1,0,1,0,1,1,1,1,1.327387193213767,2.179715252704099,1.3273871932137673,True,False,True,False,False,False,False,Otro,One year
